"...1","start_date","num_instances","cost","fft","xgb","prophet"
4879,2021-07-23 06:00:00,0.152400835073069,77238.069,0,0.532359081419624,0.0521920668058455
4880,2021-07-23 07:00:00,0.152400835073069,77255.095,0,0.532359081419624,0.0521920668058455
4881,2021-07-23 08:00:00,0.152400835073069,77272.05,0,0.532359081419624,0.0521920668058455
4882,2021-07-23 09:00:00,0.152400835073069,77289.005,0,0.532359081419624,0.0521920668058455
4883,2021-07-23 10:00:00,0.15866388308977,77306.536,0,0.532359081419624,0.0521920668058455
4884,2021-07-23 11:00:00,0.152400835073069,77323.491,0,0.532359081419624,0.0521920668058455
4885,2021-07-23 12:00:00,0.152400835073069,77340.446,0.00208768267223382,0.532359081419624,0.0521920668058455
4886,2021-07-23 13:00:00,0.152400835073069,77357.401,0.00208768267223382,0.532359081419624,0.0521920668058455
4887,2021-07-23 14:00:00,0.152400835073069,77374.356,0.00208768267223382,0.532359081419624,0.0521920668058455
4888,2021-07-23 15:00:00,0.152400835073069,77391.311,0.00208768267223382,0.532359081419624,0.0521920668058455
4889,2021-07-23 16:00:00,0.173277661795407,77410.186,0.00208768267223382,0.532359081419624,0.0521920668058455
4890,2021-07-23 17:00:00,0.177453027139875,77429.445,0.00208768267223382,0.532359081419624,0.0521920668058455
4891,2021-07-23 18:00:00,0.177453027139875,77448.704,0.00208768267223382,0.532359081419624,0.0521920668058455
4892,2021-07-23 19:00:00,0.1419624217119,77464.699,0.00208768267223382,0.532359081419624,0.0521920668058455
4893,2021-07-23 20:00:00,0.1419624217119,77480.694,0.00208768267223382,0.532359081419624,0.0521920668058455
4894,2021-07-23 21:00:00,0.15866388308977,77498.225,0.00208768267223382,0.532359081419624,0.0521920668058455
4895,2021-07-23 22:00:00,0.112734864300626,77511.532,0.00208768267223382,0.532359081419624,0.0521920668058455
4896,2021-07-23 23:00:00,0.11482254697286,77525.031,0.00208768267223382,0.532359081419624,0.0521920668058455
4897,2021-07-24,0.121085594989562,77539.106,0.00208768267223382,0.532359081419624,0.0521920668058455
4898,2021-07-24 01:00:00,0.112734864300626,77552.413,0.00208768267223382,0.532359081419624,0.0521920668058455
4899,2021-07-24 02:00:00,0.112734864300626,77565.72,0.00208768267223382,0.532359081419624,0.0521920668058455
